monitoring_period,amount_band,pca_signal_band,transactions,transaction_amount,fraud_cases,fraud_amount,avg_pca_abs_signal,fraud_rate,fraud_amount_bps,appetite_status
22,D6,D5,137,4017.77,0,0.0,16.139620057937627,0.0,0.0,Within appetite
22,D6,D6,150,4345.98,0,0.0,17.355021008029276,0.0,0.0,Within appetite
22,D6,D7,120,3391.31,0,0.0,18.549572355520233,0.0,0.0,Within appetite
22,D6,D8,112,3249.13,0,0.0,20.377615676641437,0.0,0.0,Within appetite
22,D6,D9,106,3064.2599999999998,0,0.0,22.887534266977045,0.0,0.0,Within appetite
22,D7,D1,27,1312.31,0,0.0,11.017012758915671,0.0,0.0,Within appetite
22,D7,D10,79,3638.9,0,0.0,30.326567513313282,0.0,0.0,Within appetite
22,D7,D2,86,4012.9900000000002,0,0.0,12.409098143948064,0.0,0.0,Within appetite
22,D7,D3,88,4190.28,0,0.0,13.600352559177253,0.0,0.0,Within appetite
22,D7,D4,138,6458.55,0,0.0,14.913785809502368,0.0,0.0,Within appetite
22,D7,D5,125,5817.22,0,0.0,16.13474723160315,0.0,0.0,Within appetite
22,D7,D6,116,5439.12,0,0.0,17.35139146406698,0.0,0.0,Within appetite
22,D7,D7,126,5890.69,0,0.0,18.55478434329591,0.0,0.0,Within appetite
22,D7,D8,91,4201.48,0,0.0,20.249033870479064,0.0,0.0,Within appetite
22,D7,D9,113,5292.86,0,0.0,23.04448389267629,0.0,0.0,Within appetite
22,D8,D1,31,2282.11,0,0.0,11.14166560142407,0.0,0.0,Within appetite
22,D8,D10,81,6416.63,0,0.0,32.43449469082619,0.0,0.0,Within appetite
22,D8,D2,85,6563.83,0,0.0,12.399658143134577,0.0,0.0,Within appetite
22,D8,D3,111,8704.55,0,0.0,13.692201550548631,0.0,0.0,Within appetite
22,D8,D4,119,9353.97,0,0.0,14.884084132676659,0.0,0.0,Within appetite
22,D8,D5,133,10261.6,0,0.0,16.048150854316873,0.0,0.0,Within appetite
22,D8,D6,123,9404.18,0,0.0,17.276641201468124,0.0,0.0,Within appetite
22,D8,D7,130,10327.4,0,0.0,18.578343456849264,0.0,0.0,Within appetite
22,D8,D8,118,9030.99,0,0.0,20.283699161879426,0.0,0.0,Within appetite
22,D8,D9,102,7962.04,0,0.0,22.94894900680993,0.0,0.0,Within appetite
22,D9,D1,16,2195.07,0,0.0,11.056888433762856,0.0,0.0,Within appetite
22,D9,D10,111,15644.84,2,316.2,36.290759289460816,0.018018018018018018,202.1113670705485,Breach
22,D9,D2,45,6271.0,0,0.0,12.533693877804467,0.0,0.0,Within appetite
22,D9,D3,91,13207.48,0,0.0,13.615589215008844,0.0,0.0,Within appetite
22,D9,D4,123,17833.37,0,0.0,14.94188696962146,0.0,0.0,Within appetite
22,D9,D5,150,20859.84,0,0.0,16.172925889807267,0.0,0.0,Within appetite
22,D9,D6,152,21740.17,0,0.0,17.30812587542601,0.0,0.0,Within appetite
22,D9,D7,157,22612.21,0,0.0,18.579293971199313,0.0,0.0,Within appetite
22,D9,D8,143,20459.52,0,0.0,20.214359209104316,0.0,0.0,Within appetite
22,D9,D9,124,17612.66,0,0.0,22.930909523609834,0.0,0.0,Within appetite
23,D1,D1,37,32.51,0,0.0,11.171351569750566,0.0,0.0,Within appetite
23,D1,D10,144,107.67,4,3.0,38.84066054260505,0.027777777777777776,278.6291446085261,Breach
23,D1,D2,127,111.72,0,0.0,12.451011197528404,0.0,0.0,Within appetite
23,D1,D3,116,93.23,0,0.0,13.640138491977519,0.0,0.0,Within appetite
23,D1,D4,92,76.76,0,0.0,14.897482737401635,0.0,0.0,Within appetite
23,D1,D5,81,64.79,0,0.0,16.162587156348913,0.0,0.0,Within appetite
23,D1,D6,59,47.38,0,0.0,17.383470093044224,0.0,0.0,Within appetite
23,D1,D7,65,47.67,0,0.0,18.673306494895954,0.0,0.0,Within appetite
23,D1,D8,104,80.37,1,0.0,20.267936756242435,0.009615384615384616,0.0,Watchlist
23,D1,D9,144,120.66,0,0.0,22.93093991751846,0.0,0.0,Within appetite
23,D10,D10,334,319668.31,3,1312.1499999999999,41.643010703623276,0.008982035928143712,41.04723424101688,Watchlist
23,D10,D2,9,2131.52,0,0.0,12.548089480483421,0.0,0.0,Within appetite
23,D10,D3,35,9649.59,0,0.0,13.720012688977093,0.0,0.0,Within appetite
23,D10,D4,60,17350.68,0,0.0,14.95182381427286,0.0,0.0,Within appetite
23,D10,D5,90,28597.37,0,0.0,16.153966245815788,0.0,0.0,Within appetite
23,D10,D6,107,34773.02,0,0.0,17.28135467613223,0.0,0.0,Within appetite
23,D10,D7,128,45527.49,0,0.0,18.66624684986656,0.0,0.0,Within appetite
23,D10,D8,149,64830.46,0,0.0,20.377556656522277,0.0,0.0,Within appetite
23,D10,D9,212,102863.94,0,0.0,22.909816113225755,0.0,0.0,Within appetite
23,D2,D1,98,195.05,0,0.0,11.077338684328387,0.0,0.0,Within appetite
23,D2,D10,94,203.97,3,5.4,40.10797988102367,0.031914893617021274,264.7448154140315,Breach
23,D2,D2,221,435.85,0,0.0,12.396458550074835,0.0,0.0,Within appetite
23,D2,D3,146,297.14,0,0.0,13.594165415036745,0.0,0.0,Within appetite
23,D2,D4,100,215.5,0,0.0,14.824480994719147,0.0,0.0,Within appetite
23,D2,D5,60,132.71,0,0.0,16.031872143204062,0.0,0.0,Within appetite
23,D2,D6,58,126.24,0,0.0,17.287894425779225,0.0,0.0,Within appetite
23,D2,D7,38,91.67,0,0.0,18.59722582865023,0.0,0.0,Within appetite
23,D2,D8,43,88.84,0,0.0,19.998708278761935,0.0,0.0,Within appetite
23,D2,D9,49,102.57,0,0.0,22.793815104831914,0.0,0.0,Within appetite
23,D3,D1,61,324.87,0,0.0,10.801400300418333,0.0,0.0,Within appetite
23,D3,D10,77,487.7,1,8.9,34.41216620179037,0.012987012987012988,182.4892351855649,Breach
23,D3,D2,110,622.52,0,0.0,12.351476129303704,0.0,0.0,Within appetite
23,D3,D3,96,547.41,0,0.0,13.620048325703623,0.0,0.0,Within appetite
23,D3,D4,97,553.26,0,0.0,14.84005078496756,0.0,0.0,Within appetite
23,D3,D5,91,538.77,0,0.0,16.097887489023307,0.0,0.0,Within appetite
23,D3,D6,88,535.41,0,0.0,17.316731935659295,0.0,0.0,Within appetite
23,D3,D7,101,596.53,0,0.0,18.634531892106565,0.0,0.0,Within appetite
23,D3,D8,89,528.58,0,0.0,20.17624764982937,0.0,0.0,Within appetite
23,D3,D9,92,566.0,0,0.0,22.89917130916705,0.0,0.0,Within appetite
23,D4,D1,59,600.83,0,0.0,10.98202247791782,0.0,0.0,Within appetite
23,D4,D10,75,803.01,0,0.0,35.22957667014013,0.0,0.0,Within appetite
23,D4,D2,148,1555.92,0,0.0,12.441007883309435,0.0,0.0,Within appetite
23,D4,D3,173,1788.73,0,0.0,13.53509185113334,0.0,0.0,Within appetite
23,D4,D4,102,1097.24,0,0.0,14.87393429677563,0.0,0.0,Within appetite
23,D4,D5,89,953.26,0,0.0,16.052197072994034,0.0,0.0,Within appetite
23,D4,D6,86,898.54,0,0.0,17.337517860795025,0.0,0.0,Within appetite
23,D4,D7,89,961.97,0,0.0,18.582115557736156,0.0,0.0,Within appetite
23,D4,D8,98,1063.13,0,0.0,20.115336789519503,0.0,0.0,Within appetite
23,D4,D9,83,893.27,0,0.0,22.868188422371766,0.0,0.0,Within appetite
23,D5,D1,28,487.9,0,0.0,11.029357092128143,0.0,0.0,Within appetite
23,D5,D10,86,1493.46,0,0.0,33.94713200598762,0.0,0.0,Within appetite
23,D5,D2,68,1203.47,0,0.0,12.345023616691194,0.0,0.0,Within appetite
23,D5,D3,100,1808.25,0,0.0,13.585289791537775,0.0,0.0,Within appetite
23,D5,D4,117,2076.2599999999998,0,0.0,14.965200434989923,0.0,0.0,Within appetite
23,D5,D5,129,2248.24,0,0.0,16.12723840415326,0.0,0.0,Within appetite
23,D5,D6,132,2318.5,0,0.0,17.364525041074852,0.0,0.0,Within appetite
23,D5,D7,119,2033.26,0,0.0,18.55950572018949,0.0,0.0,Within appetite
23,D5,D8,92,1582.87,0,0.0,20.266218868062275,0.0,0.0,Within appetite
23,D5,D9,113,2015.3,0,0.0,22.84617133073955,0.0,0.0,Within appetite
23,D6,D1,17,487.37,0,0.0,10.998110231215438,0.0,0.0,Within appetite
23,D6,D10,67,1938.62,0,0.0,35.120354589096316,0.0,0.0,Within appetite
23,D6,D2,68,1949.85,0,0.0,12.505174813549138,0.0,0.0,Within appetite
23,D6,D3,118,3445.92,0,0.0,13.624361273873767,0.0,0.0,Within appetite
23,D6,D4,137,3932.43,0,0.0,14.952902420839418,0.0,0.0,Within appetite
23,D6,D5,148,4239.0,0,0.0,16.134566744113105,0.0,0.0,Within appetite
23,D6,D6,142,4138.88,0,0.0,17.364129350069188,0.0,0.0,Within appetite
23,D6,D7,141,4057.64,0,0.0,18.572182665437023,0.0,0.0,Within appetite
23,D6,D8,101,2876.36,0,0.0,20.15781644055826,0.0,0.0,Within appetite
23,D6,D9,124,3519.31,0,0.0,23.00127445843076,0.0,0.0,Within appetite
23,D7,D1,23,1138.09,0,0.0,11.217188938672058,0.0,0.0,Within appetite
23,D7,D10,58,2728.35,0,0.0,30.32206776486484,0.0,0.0,Within appetite
23,D7,D2,81,3866.58,0,0.0,12.458392605909644,0.0,0.0,Within appetite
23,D7,D3,107,4893.4,0,0.0,13.724176139291604,0.0,0.0,Within appetite
23,D7,D4,103,4813.81,0,0.0,14.88527142696302,0.0,0.0,Within appetite
23,D7,D5,116,5513.05,0,0.0,16.135303404215964,0.0,0.0,Within appetite
23,D7,D6,111,5316.7,0,0.0,17.31296359623677,0.0,0.0,Within appetite
23,D7,D7,139,6607.34,0,0.0,18.66928432243282,0.0,0.0,Within appetite
23,D7,D8,129,6249.81,0,0.0,20.289267956727684,0.0,0.0,Within appetite
23,D7,D9,95,4406.23,0,0.0,23.041727223192982,0.0,0.0,Within appetite
23,D8,D1,17,1343.55,0,0.0,11.141136889756876,0.0,0.0,Within appetite
23,D8,D10,71,5644.24,0,0.0,32.19013074629455,0.0,0.0,Within appetite
23,D8,D2,72,5552.83,0,0.0,12.393982719393644,0.0,0.0,Within appetite
23,D8,D3,85,6705.82,0,0.0,13.693148065810433,0.0,0.0,Within appetite
23,D8,D4,122,9324.23,0,0.0,14.922685263775422,0.0,0.0,Within appetite
23,D8,D5,142,10911.69,0,0.0,16.093171821343372,0.0,0.0,Within appetite
23,D8,D6,115,8876.89,0,0.0,17.341085634513572,0.0,0.0,Within appetite
23,D8,D7,134,10246.16,0,0.0,18.579886478814604,0.0,0.0,Within appetite
23,D8,D8,114,8752.27,0,0.0,20.21256106101178,0.0,0.0,Within appetite
23,D8,D9,96,7602.31,0,0.0,22.813196709935166,0.0,0.0,Within appetite
23,D9,D1,19,2452.43,0,0.0,11.01303637651931,0.0,0.0,Within appetite
23,D9,D10,127,18641.9,1,144.8,37.59979024629519,0.007874015748031496,77.67448596977776,Watchlist
23,D9,D2,51,6794.92,0,0.0,12.5119229479567,0.0,0.0,Within appetite
23,D9,D3,83,11490.0,0,0.0,13.711234584050224,0.0,0.0,Within appetite
23,D9,D4,126,18008.99,0,0.0,14.854337160941006,0.0,0.0,Within appetite
23,D9,D5,142,20005.91,0,0.0,16.172959621253245,0.0,0.0,Within appetite
23,D9,D6,134,18335.27,0,0.0,17.37008907519971,0.0,0.0,Within appetite
23,D9,D7,149,22033.61,0,0.0,18.593837433253558,0.0,0.0,Within appetite
23,D9,D8,144,21138.68,0,0.0,20.157439669083388,0.0,0.0,Within appetite
23,D9,D9,144,20579.38,0,0.0,22.73682541474619,0.0,0.0,Within appetite
24,D1,D1,41,37.2,0,0.0,11.10571519180957,0.0,0.0,Within appetite
24,D1,D10,113,87.09,7,3.29,37.5825930605081,0.061946902654867256,377.7701228614077,Breach
24,D1,D2,138,117.37,0,0.0,12.417681479443168,0.0,0.0,Within appetite
24,D1,D3,126,101.14,0,0.0,13.641932552760066,0.0,0.0,Within appetite
24,D1,D4,106,89.36,0,0.0,14.88524331848351,0.0,0.0,Within appetite
24,D1,D5,75,63.6,0,0.0,16.112278898295646,0.0,0.0,Within appetite
24,D1,D6,41,34.37,0,0.0,17.235259017628273,0.0,0.0,Within appetite
24,D1,D7,63,51.89,0,0.0,18.64942473136651,0.0,0.0,Within appetite
24,D1,D8,123,95.51,0,0.0,20.473030616335457,0.0,0.0,Within appetite
24,D1,D9,127,101.86,0,0.0,22.828268064356347,0.0,0.0,Within appetite
24,D10,D1,2,453.1,0,0.0,11.091324578844262,0.0,0.0,Within appetite
24,D10,D10,328,316681.67,2,1233.53,39.36865768292546,0.006097560975609756,38.951733455239136,Watchlist
24,D10,D2,12,3448.24,0,0.0,12.654612822805753,0.0,0.0,Within appetite
24,D10,D3,29,8042.97,0,0.0,13.77257971304469,0.0,0.0,Within appetite
24,D10,D4,52,15755.39,0,0.0,14.969499432872315,0.0,0.0,Within appetite
24,D10,D5,75,24275.94,0,0.0,16.129530739838415,0.0,0.0,Within appetite
24,D10,D6,97,35484.54,0,0.0,17.246281445163596,0.0,0.0,Within appetite
24,D10,D7,116,44797.34,0,0.0,18.651464822404982,0.0,0.0,Within appetite
24,D10,D8,163,68619.77,0,0.0,20.312540600818327,0.0,0.0,Within appetite
24,D10,D9,222,107234.72,0,0.0,22.9981877902026,0.0,0.0,Within appetite
24,D2,D1,92,196.38,0,0.0,10.908802736120911,0.0,0.0,Within appetite
24,D2,D10,57,112.56,4,6.28,41.979987143165985,0.07017543859649122,557.9246624022743,Breach
24,D2,D2,235,476.88,0,0.0,12.435889646261705,0.0,0.0,Within appetite
24,D2,D3,192,377.72,0,0.0,13.603332784454066,0.0,0.0,Within appetite
24,D2,D4,113,224.23,0,0.0,14.813930055276021,0.0,0.0,Within appetite
24,D2,D5,54,118.91,0,0.0,16.07923575549225,0.0,0.0,Within appetite
24,D2,D6,68,145.74,0,0.0,17.363722904807098,0.0,0.0,Within appetite
24,D2,D7,56,118.97,0,0.0,18.662053692581246,0.0,0.0,Within appetite
24,D2,D8,58,122.84,0,0.0,20.272611084907677,0.0,0.0,Within appetite
24,D2,D9,38,75.15,0,0.0,22.749583192893105,0.0,0.0,Within appetite
24,D3,D1,68,371.33,0,0.0,10.878555274737506,0.0,0.0,Within appetite
24,D3,D10,68,417.01,1,8.0,33.15154408875753,0.014705882352941176,191.84192225606103,Breach
24,D3,D2,154,892.29,0,0.0,12.400575933741704,0.0,0.0,Within appetite
24,D3,D3,132,766.54,0,0.0,13.609872315817451,0.0,0.0,Within appetite
24,D3,D4,99,611.67,0,0.0,14.879314161150749,0.0,0.0,Within appetite
24,D3,D5,93,545.82,0,0.0,16.069644211918412,0.0,0.0,Within appetite
24,D3,D6,81,481.69,0,0.0,17.377787739678528,0.0,0.0,Within appetite
24,D3,D7,84,491.94,0,0.0,18.682168163922487,0.0,0.0,Within appetite
24,D3,D8,80,491.7,0,0.0,20.12103115627158,0.0,0.0,Within appetite
24,D3,D9,67,434.27,0,0.0,22.76053101088933,0.0,0.0,Within appetite
24,D4,D1,69,708.1,0,0.0,11.08070515735269,0.0,0.0,Within appetite
24,D4,D10,62,639.32,0,0.0,38.406631853570325,0.0,0.0,Within appetite
24,D4,D2,167,1740.56,0,0.0,12.423366122578917,0.0,0.0,Within appetite
24,D4,D3,207,2093.97,0,0.0,13.535054655686988,0.0,0.0,Within appetite
24,D4,D4,88,931.88,0,0.0,14.844784815818906,0.0,0.0,Within appetite
24,D4,D5,85,913.2,0,0.0,16.08843110668553,0.0,0.0,Within appetite
24,D4,D6,81,866.33,0,0.0,17.295324080202967,0.0,0.0,Within appetite
24,D4,D7,82,876.0,0,0.0,18.582987751523667,0.0,0.0,Within appetite
24,D4,D8,95,1020.92,0,0.0,20.207743700102277,0.0,0.0,Within appetite
24,D4,D9,79,826.97,0,0.0,22.90775365682162,0.0,0.0,Within appetite
24,D5,D1,29,534.43,0,0.0,10.814055726670126,0.0,0.0,Within appetite
24,D5,D10,93,1630.56,0,0.0,33.085531481319464,0.0,0.0,Within appetite
24,D5,D2,98,1735.33,0,0.0,12.45246479006361,0.0,0.0,Within appetite
24,D5,D3,105,1829.6499999999999,0,0.0,13.650380868675919,0.0,0.0,Within appetite
24,D5,D4,133,2344.02,0,0.0,14.900946748893144,0.0,0.0,Within appetite
24,D5,D5,114,1980.31,0,0.0,16.130488084349636,0.0,0.0,Within appetite
24,D5,D6,110,1874.24,0,0.0,17.269766060994552,0.0,0.0,Within appetite
24,D5,D7,116,2029.23,0,0.0,18.631219736037064,0.0,0.0,Within appetite
24,D5,D8,121,2049.33,0,0.0,20.22686841828196,0.0,0.0,Within appetite
24,D5,D9,99,1742.79,1,17.39,22.65030340186383,0.010101010101010102,99.78253260576433,Breach
24,D6,D1,29,832.18,0,0.0,11.17649453705245,0.0,0.0,Within appetite
24,D6,D10,48,1356.2,0,0.0,33.7527837431661,0.0,0.0,Within appetite
24,D6,D2,84,2452.82,0,0.0,12.495616569105575,0.0,0.0,Within appetite
24,D6,D3,129,3823.38,0,0.0,13.62799869927835,0.0,0.0,Within appetite
24,D6,D4,126,3604.99,0,0.0,14.990827509170309,0.0,0.0,Within appetite
24,D6,D5,139,3996.79,0,0.0,16.118669647780948,0.0,0.0,Within appetite
24,D6,D6,144,4152.5,0,0.0,17.298490745045473,0.0,0.0,Within appetite
24,D6,D7,115,3265.15,0,0.0,18.568563758466496,0.0,0.0,Within appetite
24,D6,D8,107,3002.08,0,0.0,20.15142141317851,0.0,0.0,Within appetite
24,D6,D9,83,2349.94,0,0.0,22.898562695327726,0.0,0.0,Within appetite
24,D7,D1,28,1332.42,0,0.0,11.13366492025892,0.0,0.0,Within appetite
24,D7,D10,75,3627.48,1,50.0,36.30198873125087,0.013333333333333334,137.83673514395667,Breach
24,D7,D2,95,4545.63,0,0.0,12.469710849890543,0.0,0.0,Within appetite
24,D7,D3,119,5672.19,0,0.0,13.668419259528795,0.0,0.0,Within appetite
24,D7,D4,133,6209.08,0,0.0,14.898815114415786,0.0,0.0,Within appetite
24,D7,D5,118,5540.45,0,0.0,16.081808237198178,0.0,0.0,Within appetite
24,D7,D6,117,5489.77,0,0.0,17.337512025084973,0.0,0.0,Within appetite
24,D7,D7,142,6740.75,0,0.0,18.59994559398014,0.0,0.0,Within appetite
24,D7,D8,96,4529.33,0,0.0,20.176528603143684,0.0,0.0,Within appetite
24,D7,D9,107,4964.87,0,0.0,22.958151017192016,0.0,0.0,Within appetite
24,D8,D1,25,1948.99,0,0.0,10.776157239791793,0.0,0.0,Within appetite
24,D8,D10,63,4995.29,1,94.82,33.57953113375782,0.015873015873015872,189.8188093183779,Breach
24,D8,D2,79,6143.01,0,0.0,12.4479237138084,0.0,0.0,Within appetite
24,D8,D3,103,7954.35,0,0.0,13.69858337572789,0.0,0.0,Within appetite
24,D8,D4,122,9378.08,0,0.0,14.923500641720587,0.0,0.0,Within appetite
24,D8,D5,116,9192.11,0,0.0,16.18731553445149,0.0,0.0,Within appetite
24,D8,D6,117,9186.21,0,0.0,17.340639550232986,0.0,0.0,Within appetite
24,D8,D7,95,7468.27,0,0.0,18.62695660284581,0.0,0.0,Within appetite
24,D8,D8,102,7955.36,0,0.0,20.252938769172317,0.0,0.0,Within appetite
24,D8,D9,123,9463.19,0,0.0,22.939011165304947,0.0,0.0,Within appetite
24,D9,D1,21,2858.46,0,0.0,11.130755685425152,0.0,0.0,Within appetite
24,D9,D10,109,16081.1,1,122.68,34.16803392620251,0.009174311926605505,76.28831361038735,Watchlist
24,D9,D2,60,8239.25,0,0.0,12.43234518857644,0.0,0.0,Within appetite
24,D9,D3,92,13039.7,0,0.0,13.686205471127561,0.0,0.0,Within appetite
24,D9,D4,106,15429.11,0,0.0,14.948443117126645,0.0,0.0,Within appetite
24,D9,D5,125,18287.86,0,0.0,16.09920384382786,0.0,0.0,Within appetite
24,D9,D6,149,20847.38,0,0.0,17.32826137533767,0.0,0.0,Within appetite
24,D9,D7,134,19456.5,0,0.0,18.56974361699205,0.0,0.0,Within appetite
24,D9,D8,125,17743.51,0,0.0,20.216828170207602,0.0,0.0,Within appetite
24,D9,D9,129,18367.98,0,0.0,22.904393443764594,0.0,0.0,Within appetite
25,D1,D1,35,31.34,0,0.0,11.063271855819893,0.0,0.0,Within appetite
25,D1,D10,88,63.52,5,2.54,37.01416781940538,0.056818181818181816,399.8740554156171,Breach
25,D1,D2,130,107.2,0,0.0,12.398648894039189,0.0,0.0,Within appetite
25,D1,D3,77,62.2,0,0.0,13.614702143518075,0.0,0.0,Within appetite
25,D1,D4,73,58.06,0,0.0,14.851001413194874,0.0,0.0,Within appetite
25,D1,D5,43,31.65,0,0.0,16.180809665487615,0.0,0.0,Within appetite
25,D1,D6,36,24.45,0,0.0,17.25933467762161,0.0,0.0,Within appetite
25,D1,D7,42,21.88,0,0.0,18.670548272233777,0.0,0.0,Within appetite
25,D1,D8,65,43.4,0,0.0,20.153773419750177,0.0,0.0,Within appetite
25,D1,D9,85,57.37,0,0.0,22.901899880694117,0.0,0.0,Within appetite
25,D10,D1,3,652.6,0,0.0,11.184779625889767,0.0,0.0,Within appetite
25,D10,D10,214,216302.46,3,2849.7799999999997,37.29940739234618,0.014018691588785047,131.7497729799282,Breach
25,D10,D2,14,3508.78,0,0.0,12.428797080676588,0.0,0.0,Within appetite
25,D10,D3,39,11321.64,0,0.0,13.77177848977142,0.0,0.0,Within appetite
25,D10,D4,59,16969.7,0,0.0,14.907972362095354,0.0,0.0,Within appetite
25,D10,D5,67,21602.81,0,0.0,16.069071635257586,0.0,0.0,Within appetite
25,D10,D6,87,29362.94,0,0.0,17.299758011656564,0.0,0.0,Within appetite
25,D10,D7,101,38648.4,0,0.0,18.59665629135259,0.0,0.0,Within appetite
25,D10,D8,129,54155.06,1,357.95,20.404852724764613,0.007751937984496124,66.09724003629577,Watchlist
25,D10,D9,182,88346.42,0,0.0,22.91483762055671,0.0,0.0,Within appetite
25,D2,D1,118,231.57,0,0.0,11.1795470013546,0.0,0.0,Within appetite
25,D2,D10,89,144.25,5,5.0,36.471778196828176,0.056179775280898875,346.6204506065858,Breach
25,D2,D2,273,495.32,0,0.0,12.41014241391384,0.0,0.0,Within appetite
25,D2,D3,208,374.75,0,0.0,13.617035764181379,0.0,0.0,Within appetite
25,D2,D4,129,238.07,0,0.0,14.861104460148146,0.0,0.0,Within appetite
25,D2,D5,100,179.3,0,0.0,16.125763556145657,0.0,0.0,Within appetite
25,D2,D6,83,141.56,0,0.0,17.402854536508727,0.0,0.0,Within appetite
25,D2,D7,137,236.61,0,0.0,18.701613441585113,0.0,0.0,Within appetite
25,D2,D8,186,336.86,1,2.47,20.22688884979237,0.005376344086021506,73.32422965029983,Watchlist
25,D2,D9,155,241.49,0,0.0,22.77400310660512,0.0,0.0,Within appetite
25,D3,D1,79,432.41,0,0.0,10.892483903348902,0.0,0.0,Within appetite
25,D3,D10,60,390.39,1,6.74,38.240655840816736,0.016666666666666666,172.64786495555728,Breach
25,D3,D2,146,828.26,0,0.0,12.445934078987356,0.0,0.0,Within appetite
25,D3,D3,138,813.48,0,0.0,13.618667819949886,0.0,0.0,Within appetite
25,D3,D4,120,674.24,0,0.0,14.867488220504017,0.0,0.0,Within appetite
25,D3,D5,88,500.55,0,0.0,16.15513777850362,0.0,0.0,Within appetite
25,D3,D6,88,550.09,0,0.0,17.24819217489328,0.0,0.0,Within appetite
25,D3,D7,88,518.78,0,0.0,18.684472543481885,0.0,0.0,Within appetite
25,D3,D8,106,614.46,0,0.0,20.26367047762933,0.0,0.0,Within appetite
25,D3,D9,99,578.86,0,0.0,22.777482147772343,0.0,0.0,Within appetite
25,D4,D1,58,592.52,0,0.0,11.029342255659804,0.0,0.0,Within appetite
25,D4,D10,70,729.6,2,19.99,33.947369900491964,0.02857142857142857,273.98574561403507,Breach
25,D4,D2,188,1961.42,0,0.0,12.424514845173393,0.0,0.0,Within appetite
25,D4,D3,174,1831.21,0,0.0,13.599740193750398,0.0,0.0,Within appetite
25,D4,D4,114,1203.83,0,0.0,14.927730539978063,0.0,0.0,Within appetite
25,D4,D5,91,958.99,0,0.0,16.108534431114084,0.0,0.0,Within appetite
25,D4,D6,93,984.34,0,0.0,17.373559424451013,0.0,0.0,Within appetite
25,D4,D7,101,1088.3,0,0.0,18.544193676214697,0.0,0.0,Within appetite
25,D4,D8,109,1172.27,0,0.0,20.111811359881532,0.0,0.0,Within appetite
25,D4,D9,89,943.07,0,0.0,23.00885973870964,0.0,0.0,Within appetite
25,D5,D1,34,596.55,0,0.0,10.9555687935384,0.0,0.0,Within appetite
25,D5,D10,78,1356.02,0,0.0,32.29310791957513,0.0,0.0,Within appetite
25,D5,D2,118,1999.22,0,0.0,12.424949993149276,0.0,0.0,Within appetite
25,D5,D3,116,1972.3999999999999,0,0.0,13.57861457042118,0.0,0.0,Within appetite
25,D5,D4,107,1836.43,0,0.0,14.847076673046441,0.0,0.0,Within appetite
25,D5,D5,126,2128.94,0,0.0,16.129891106842347,0.0,0.0,Within appetite
25,D5,D6,152,2550.16,0,0.0,17.375161322972627,0.0,0.0,Within appetite
25,D5,D7,149,2563.3,0,0.0,18.632767547352852,0.0,0.0,Within appetite
25,D5,D8,90,1570.23,0,0.0,20.29768854082688,0.0,0.0,Within appetite
25,D5,D9,93,1626.99,0,0.0,22.69973152856451,0.0,0.0,Within appetite
25,D6,D1,22,621.9399999999999,0,0.0,10.943987668171843,0.0,0.0,Within appetite
25,D6,D10,59,1652.16,1,35.0,34.779275521524475,0.01694915254237288,211.8438892116986,Breach
25,D6,D2,65,1947.85,0,0.0,12.45174321159074,0.0,0.0,Within appetite
25,D6,D3,114,3326.25,0,0.0,13.62454630335473,0.0,0.0,Within appetite
25,D6,D4,111,3225.2799999999997,0,0.0,15.00693048006883,0.0,0.0,Within appetite
25,D6,D5,127,3643.49,0,0.0,16.13826220898931,0.0,0.0,Within appetite
25,D6,D6,110,3127.48,0,0.0,17.331201573195937,0.0,0.0,Within appetite
25,D6,D7,124,3600.37,0,0.0,18.607244108921027,0.0,0.0,Within appetite
25,D6,D8,106,2982.85,0,0.0,20.229803187379208,0.0,0.0,Within appetite
25,D6,D9,87,2475.75,0,0.0,22.851469145218164,0.0,0.0,Within appetite
25,D7,D1,20,968.46,0,0.0,10.945915306045109,0.0,0.0,Within appetite
25,D7,D10,71,3448.53,2,109.1,31.777235810373075,0.028169014084507043,316.36668377540576,Breach
25,D7,D2,87,4116.2300000000005,0,0.0,12.492275033166862,0.0,0.0,Within appetite
25,D7,D3,113,5229.96,0,0.0,13.64386426257896,0.0,0.0,Within appetite
25,D7,D4,117,5453.18,0,0.0,14.925908177595469,0.0,0.0,Within appetite
25,D7,D5,121,5644.1,0,0.0,16.156361723018037,0.0,0.0,Within appetite
25,D7,D6,110,5126.47,0,0.0,17.289287414407934,0.0,0.0,Within appetite
25,D7,D7,128,6089.99,0,0.0,18.63387000206076,0.0,0.0,Within appetite
25,D7,D8,105,4944.2300000000005,0,0.0,20.188134205402186,0.0,0.0,Within appetite
25,D7,D9,103,4966.48,0,0.0,23.079128021961957,0.0,0.0,Within appetite
25,D8,D1,32,2557.2200000000003,0,0.0,10.970594945113941,0.0,0.0,Within appetite
25,D8,D10,62,4990.28,0,0.0,35.60990120891618,0.0,0.0,Within appetite
25,D8,D2,95,7362.04,0,0.0,12.57877415840243,0.0,0.0,Within appetite
25,D8,D3,84,6524.31,0,0.0,13.65800853602784,0.0,0.0,Within appetite
25,D8,D4,106,8155.44,0,0.0,14.927972756420123,0.0,0.0,Within appetite
25,D8,D5,112,8533.6,0,0.0,16.122497158838275,0.0,0.0,Within appetite
25,D8,D6,135,10402.52,0,0.0,17.27919087149436,0.0,0.0,Within appetite
