device_id,device_age_days,device_trust_score,device_country,device_change_count,emulator_flag,rooted_device_flag,data_layer,data_status,source_type,claim_boundary
D0036683,402,76.79,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054428,636,70.56,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063103,509,54.91,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042531,203,58.09,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006065,397,55.26,VN,0,0,1,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0016541,530,66.54,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050045,556,70.9,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035747,134,70.96,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030591,309,67.89,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0027355,71,71.82,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050712,256,83.46,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036165,362,58.4,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0017248,459,58.24,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051871,216,72.53,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021867,816,74.38,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031719,1061,79.34,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0014776,488,68.28,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049107,127,55.96,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004386,351,71.22,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030853,631,88.72,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045620,842,85.26,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0037496,302,85.31,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003704,605,83.37,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028096,187,88.19,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062256,593,77.27,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003251,177,79.0,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008287,285,68.61,VN,4,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0059671,280,78.68,ID,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031912,359,85.81,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035024,301,90.36,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029923,53,63.39,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035934,241,86.62,PH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0044725,125,76.38,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015517,252,75.17,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039373,254,75.25,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047887,299,86.6,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031143,482,68.84,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029580,413,90.95,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005352,593,71.85,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000362,1850,81.11,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0060768,209,38.92,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028482,140,45.51,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047437,694,86.84,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041262,307,61.67,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047300,199,61.74,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020220,380,87.22,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055707,144,87.58,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036828,115,83.31,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0013821,302,62.74,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0037230,392,71.67,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049326,67,58.15,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008669,45,95.7,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000359,694,67.46,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033664,106,85.63,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055303,424,95.42,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0013769,275,85.77,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036294,527,87.09,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0013465,395,65.34,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0002315,227,90.29,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055505,182,71.08,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008839,75,99.1,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041712,386,50.4,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030611,907,76.03,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032385,390,95.09,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006770,315,83.82,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021782,213,58.24,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0043822,205,63.16,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0017502,204,77.42,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051100,273,63.71,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0013413,298,65.5,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021223,201,62.68,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0012711,396,77.14,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063499,288,49.88,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039362,253,89.73,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004782,379,63.22,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062367,257,63.61,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0046740,638,84.14,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000397,248,91.78,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0038625,365,93.07,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045404,189,73.05,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055810,264,87.89,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018540,102,83.39,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0040015,529,85.15,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0022435,208,94.45,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039229,426,68.59,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0052784,32,69.31,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024513,392,67.15,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058156,176,84.19,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047359,418,57.79,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0027208,158,96.14,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032211,52,49.16,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053191,1051,82.23,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045015,526,65.34,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053526,485,81.39,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001817,789,89.61,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024810,424,83.5,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051523,889,47.7,TH,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047649,129,65.79,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029460,118,71.07,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036851,445,55.4,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0038143,289,55.45,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033765,309,62.38,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0019677,275,90.28,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033635,358,96.4,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026931,341,90.91,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054070,673,79.89,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053004,292,60.18,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053779,77,31.13,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0059250,391,97.08,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0060821,361,78.38,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018192,166,77.93,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064734,159,92.93,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020796,509,73.88,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0001983,415,77.08,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053945,788,62.87,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0012543,438,61.25,SG,2,1,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042660,132,65.84,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020379,272,50.8,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0036147,484,63.18,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0056127,135,61.42,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041010,56,86.5,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049089,89,73.74,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021851,523,85.05,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0027681,431,77.55,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0020827,81,92.46,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008047,77,81.79,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0048171,176,78.29,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041192,546,90.22,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003407,151,89.2,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030730,556,97.02,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011223,543,77.63,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008272,149,69.8,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0029392,226,83.45,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0038350,264,97.69,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0010446,679,89.58,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045150,43,47.42,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026774,223,93.44,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033684,408,93.36,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050007,157,72.06,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008306,638,71.12,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0056700,194,69.08,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061910,447,69.78,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006103,1028,87.33,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0023310,384,27.58,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0048858,371,88.68,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051577,713,91.71,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030389,349,85.36,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0064434,515,71.25,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006187,672,76.48,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061981,146,55.17,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041603,498,82.49,MY,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058300,594,85.41,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039974,603,68.16,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053007,453,76.17,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032036,939,94.43,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000219,313,89.45,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050796,618,82.56,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0021817,517,77.73,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009909,146,86.73,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0019858,935,70.27,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0039011,90,89.85,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061357,322,90.83,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004316,645,60.73,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0017887,575,91.71,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0006645,886,56.61,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018244,919,82.93,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0023233,440,42.85,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0019075,663,70.81,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015897,341,81.47,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0009980,269,71.19,VN,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049391,155,70.22,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011679,390,86.25,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003387,926,93.24,SG,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0022606,1035,62.84,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0000449,529,89.55,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0040371,515,71.99,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0014669,108,83.06,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004355,933,83.29,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0051072,300,72.26,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057223,259,72.78,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0005474,820,84.25,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0057666,142,52.61,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0034416,403,71.1,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054871,58,41.14,MY,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045347,212,67.44,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0043288,794,81.68,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053325,584,64.79,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0003090,419,49.8,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063587,886,76.03,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055538,406,85.82,VN,4,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0052048,592,70.71,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015318,756,87.68,SG,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030753,988,95.12,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061891,293,85.08,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0040446,140,73.88,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047340,453,61.87,TH,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0037653,655,81.24,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055353,355,73.63,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0041274,490,60.53,SG,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0033174,170,91.37,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062415,359,91.4,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050352,755,76.8,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0040203,178,90.22,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031870,153,75.33,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028582,511,98.55,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055679,605,53.15,TH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026682,263,72.63,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0047610,507,51.87,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049835,220,75.98,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0030527,402,46.25,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0031649,318,71.52,ID,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061061,157,80.68,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0052538,393,88.58,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008299,86,78.63,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0050789,288,42.38,VN,1,0,1,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0028540,349,83.68,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0035012,1204,55.78,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0062661,745,48.45,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054252,602,50.45,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0040679,257,52.3,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054507,263,52.98,TH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0017498,265,74.0,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0063727,353,62.66,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0053787,72,57.38,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049169,138,95.58,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0004289,1374,70.61,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0061221,186,59.41,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049787,268,74.56,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045264,455,67.36,ID,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0045001,469,60.9,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0038569,155,66.48,MY,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0015324,716,81.31,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0055808,682,84.03,ID,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0056647,152,50.64,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0054221,369,90.04,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008192,358,89.29,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0024419,750,72.64,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0049121,429,41.68,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011362,273,97.85,PH,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0008846,750,54.24,MY,3,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0018828,763,95.96,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0011373,257,59.78,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0058353,477,78.91,VN,0,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0032824,488,78.86,VN,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0042010,487,58.25,ID,2,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0037354,234,56.95,VN,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0026169,301,86.48,PH,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
D0014858,826,80.02,SG,1,0,0,Synthetic,Synthetic,Seeded device generator,Controls testing; not vendor device intelligence
