transaction_id,transaction_time,customer_id,device_id,beneficiary_id,amount,channel,merchant_category,country,home_country,account_age_days,customer_segment,customer_vulnerability_score,usual_transaction_amount,usual_transaction_hour,p3_synthetic_risk_grade_context,p3_synthetic_pd_context,device_age_days,device_trust_score,device_country,emulator_flag,rooted_device_flag,beneficiary_age_hours,beneficiary_risk_score,beneficiary_country,mobile_channel_flag,card_channel_flag,api_channel_flag,transfer_merchant_flag,ip_risk_score,failed_otp_count,transactions_last_10m,transactions_last_1h,amount_last_24h,distance_from_last_transaction,night_transaction_flag,new_device_flag,new_beneficiary_flag,high_risk_merchant_flag,country_mismatch_flag,device_country_mismatch_flag,amount_spike_ratio,account_takeover_signal,mule_network_signal,social_engineering_signal,password_reset_recent_flag,multiple_accounts_device_flag,privileged_override_flag,blacklist_hit,duplicate_transaction_flag,transaction_fraud_label,fraud_type,simulation_day,synthetic_split,data_layer,data_status,source_type,claim_boundary,synthetic_model_score_raw,synthetic_model_score,synthetic_anomaly_score,model_feature_set,rule_hit_count,critical_rule_hits,high_rule_hits,medium_rule_hits,rule_hits,rule_reason_codes,rule_primary_action,highest_rule_priority,max_rule_severity,decision,primary_reason_code,all_reason_codes,expected_prevented_loss_proxy,customer_friction_risk,review_priority,sla_hours,override_eligibility,decision_engine_version,model_step_up_threshold,model_review_threshold,model_decline_threshold,anomaly_review_threshold
T000023103,2026-01-10 12:35:00,C0004802,D0031400,B0016483,141.32,MOBILE,GROCERY,MY,MY,1573,Digital_Native,12.24,98.82,13,A,0.1,282,61.22,VN,0,0,4834,4.37,MY,1,0,0,0,30.81,2,4,6,232.1,259.77,0,0,0,0,0,1,1.4301,0,0,0,1,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2605637061168989,0.0049893604200816,0.4904761619441931,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4936,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000099000,2026-01-16 16:16:00,C0001385,D0037271,B0024208,127.55,MOBILE,RETAIL,SG,SG,1220,Affluent,13.48,19.04,11,B,0.16,610,72.92,SG,0,0,1030,2.28,VN,1,0,0,0,1.44,1,1,2,173.32,410.42,0,0,0,0,1,0,6.6989,0,0,1,0,0,0,0,0,0,NONE,16,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2547806414892765,0.0048317129952329,0.5854988406022876,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4314,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000223249,2026-01-08 07:08:00,C0006569,D0037909,B0082090,203.44,MOBILE,GAMING,VN,VN,1234,Mass,16.88,192.77,10,F_G,0.44,414,99.62,SG,0,0,2532,26.6,ID,1,0,0,0,7.02,0,0,3,1091.32,84.98,0,1,0,1,0,1,1.0554,1,0,0,0,0,0,0,0,0,NONE,8,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5766883452673525,0.0207871524468375,0.7016363385800823,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.9603,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000018289,2026-01-23 10:36:00,C0048054,D0010569,B0034321,38.13,MOBILE,RETAIL,VN,VN,763,SME,14.91,29.24,12,D,0.29,398,89.6,VN,0,0,436,21.87,SG,1,0,0,0,6.42,2,1,4,65.79,36.32,0,0,1,0,0,0,1.3041,0,0,0,0,0,0,0,0,0,NONE,23,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3424501215730576,0.007550449726267,0.2911376477707807,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2015,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000218752,2026-01-04 21:16:00,C0048618,D0012445,B0072371,208.33,API,ELECTRONICS,VN,VN,1219,Affluent,9.51,139.34,19,C,0.22,247,68.76,ID,0,0,3785,26.99,SG,0,0,1,0,17.27,0,1,1,823.85,61.38,0,0,0,1,0,1,1.4951,0,0,0,0,0,1,0,0,1,INTERNAL_PROCESS_MANIPULATION,4,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.7405485118385271,0.0446543107974455,0.8573850938003679,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK,6.512,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000132815,2026-01-19 09:25:00,C0036248,D0029351,B0084426,487.04,MOBILE,GROCERY,VN,VN,3229,Mass,31.74,347.5,13,D,0.29,595,83.83,VN,0,0,772,12.55,VN,1,0,0,0,17.95,0,0,0,582.02,215.58,0,0,0,0,0,0,1.4016,0,0,0,0,0,0,0,0,0,NONE,19,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5417750443021441,0.017922181455138,0.5934198937068971,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,6.1102,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000249282,2026-01-17 08:55:00,C0017034,D0012514,B0088901,60.63,MOBILE,TRAVEL,SG,SG,1294,SME,38.42,64.72,11,F_G,0.44,450,59.39,VN,0,0,1192,26.37,TH,1,0,0,0,12.15,1,1,1,117.15,317.81,0,0,0,0,0,1,0.9368,0,0,1,0,0,0,0,0,0,NONE,17,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.6430645890203622,0.0278101604279098,0.256163981377736,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.1803,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000126632,2026-01-04 18:04:00,C0014479,D0008169,B0007292,122.58,MOBILE,RETAIL,TH,TH,395,Digital_Native,19.53,64.07,20,B,0.16,63,90.49,VN,0,0,828,13.91,SG,1,0,0,0,4.11,3,0,2,611.98,9.45,0,0,0,0,0,1,1.9132,0,0,0,0,0,0,0,0,0,NONE,4,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.298070905529052,0.0060816412480473,0.0518283731882538,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5218,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000163849,2026-01-12 16:15:00,C0006429,D0059945,B0036427,32.34,CARD,TRAVEL,VN,VN,921,Mass,5.66,67.02,18,C,0.22,237,83.39,MY,0,0,900,9.66,PH,0,1,0,0,1.31,0,3,11,53.63,54.53,0,0,0,0,0,1,0.4825,0,0,0,0,0,0,0,0,0,NONE,12,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0729934312931295,0.0010121978463414,0.0702529104777198,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0229,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000194176,2026-01-07 22:48:00,C0014082,D0013520,B0073510,304.03,MOBILE,TRANSFER,VN,VN,3539,Digital_Native,15.44,84.35,23,A,0.1,358,47.19,VN,0,0,1035,16.23,VN,1,0,0,1,2.94,0,2,4,1164.14,77.05,0,0,0,0,0,0,3.6044,0,0,0,0,0,0,0,0,0,NONE,7,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1757564237749274,0.0029250878362215,0.6436844281203377,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.6225,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000231882,2026-01-10 11:49:00,C0015819,D0035834,B0015513,172.56,MOBILE,TRAVEL,SG,SG,544,Affluent,6.92,54.21,18,B,0.16,388,69.77,VN,0,0,4392,17.48,MY,1,0,0,0,20.25,1,1,5,280.27,240.06,0,0,0,0,0,1,3.1831,1,0,1,0,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.233432130751035,0.0042726484044037,0.365201291814712,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.5161,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000220738,2026-01-24 13:46:00,C0022497,D0044403,B0056932,132.16,CARD,GROCERY,VN,VN,1299,Mass,16.27,42.19,10,C,0.22,249,70.73,VN,0,0,1247,25.13,VN,0,1,0,0,17.7,1,2,2,454.93,245.18,0,0,1,0,0,0,3.1326,0,0,0,0,0,0,0,0,0,NONE,24,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1844251142348102,0.0031136488186473,0.4999251035069534,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.288,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000053819,2026-01-26 13:05:00,C0003016,D0012743,B0032511,277.05,MOBILE,GAMING,VN,VN,804,SME,6.74,31.65,12,E,0.36,87,84.03,MY,0,0,2354,24.43,VN,1,0,0,0,2.58,1,1,3,794.38,146.44,0,0,0,1,0,1,8.7536,0,0,0,0,0,0,0,0,0,NONE,26,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5115726677108213,0.0157822587972913,0.1501464975403991,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,3.0607,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000090448,2026-01-06 12:06:00,C0013268,D0032265,B0027673,25.88,MOBILE,ELECTRONICS,VN,VN,376,Mass,9.56,52.25,15,E,0.36,588,75.42,VN,0,0,2435,42.27,VN,1,0,0,0,1.11,1,1,2,38.9,37.43,0,0,0,1,0,0,0.4954,0,0,1,0,0,0,0,0,0,NONE,6,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5486744156951805,0.0184523750919786,0.4548493981317819,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.3343,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000215955,2026-01-28 12:59:00,C0032226,D0063367,B0020865,56.69,MOBILE,GROCERY,PH,PH,518,SME,17.45,46.7,9,C,0.22,370,86.64,VN,0,0,2529,61.01,TH,1,0,0,0,12.05,1,0,3,126.92,85.45,0,0,0,0,0,1,1.2138,0,0,0,0,1,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3934789347191822,0.0095262194202263,0.5549051211226086,observable_controls_v1,1,0,1,0,FRD-021,RC_MULE_NETWORK,MANUAL_REVIEW,3,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_MULE_NETWORK,0.378,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000093856,2026-01-15 15:20:00,C0034366,D0007096,B0040332,255.29,CARD,TRANSFER,TH,TH,1714,Digital_Native,24.34,144.77,16,D,0.29,115,90.94,MY,0,0,1008,2.67,ID,0,1,0,1,4.19,1,2,3,775.01,326.6,0,0,0,0,0,1,1.7634,1,0,0,0,1,0,0,0,0,NONE,15,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1519745252509387,0.0024310347984975,0.8146701258860255,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4344,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000249184,2026-01-22 13:24:00,C0043991,D0034732,B0027596,26.53,MOBILE,TRAVEL,MY,MY,1398,Digital_Native,41.66,75.35,14,D,0.29,944,72.18,MY,0,0,7586,26.42,VN,1,0,0,0,36.38,2,3,4,50.39,222.51,0,0,0,0,0,0,0.3521,1,0,0,0,0,0,0,0,0,NONE,22,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.714473023948584,0.0390315080817855,0.8915558697879531,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK,0.7249,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000103408,2026-01-25 17:00:00,C0011766,D0053180,B0061680,33.19,MOBILE,GROCERY,ID,ID,1565,Mass,8.11,70.19,19,B,0.16,327,71.92,VN,0,0,2284,21.19,MY,1,0,0,0,26.08,0,1,2,49.91,67.42,0,0,0,0,0,1,0.4729,0,0,0,0,0,0,0,0,0,NONE,25,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.384249545895448,0.0091430067904595,0.0479037969526114,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2124,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000064117,2026-01-17 13:40:00,C0027082,D0002539,B0072549,320.53,MOBILE,TRANSFER,SG,SG,1282,Affluent,25.28,105.46,12,D,0.29,807,66.6,MY,0,0,321,7.34,VN,1,0,0,1,6.12,2,0,0,421.08,185.51,0,0,0,0,0,1,3.0394,0,0,1,0,0,0,0,0,0,NONE,17,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3857084771950863,0.0092027701153744,0.473777239854521,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.0648,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000172459,2026-01-13 14:33:00,C0021792,D0028502,B0021281,380.27,MOBILE,TRANSFER,MY,MY,1341,Mass,13.75,63.48,13,C,0.22,456,94.66,MY,0,0,2941,20.09,SG,1,0,0,1,1.21,0,0,4,1074.56,48.13,0,0,0,0,0,0,5.9903,0,0,0,0,1,0,0,0,0,NONE,13,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1711270101187662,0.0028262797898154,0.7553580951125545,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.7523,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000123549,2026-01-02 19:28:00,C0019189,D0059141,B0085562,60.66,MOBILE,CRYPTO,SG,VN,1995,Mass,5.43,83.26,17,A,0.1,381,40.09,VN,0,0,2170,29.89,PH,1,0,0,0,4.7,1,1,2,148.4,225.05,0,0,0,1,1,0,0.7285,0,0,0,0,0,0,0,0,0,NONE,2,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5276961449408915,0.0168895905414562,0.6132764519434142,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.7172,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000224894,2026-01-08 08:45:00,C0018774,D0046782,B0035304,134.73,CARD,ELECTRONICS,SG,SG,2065,Digital_Native,8.01,46.39,8,B,0.16,251,97.84,VN,1,0,1279,9.43,VN,0,1,0,0,3.76,0,4,9,155.47,302.04,0,0,1,1,0,1,2.9044,0,0,0,1,0,0,0,0,0,NONE,8,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.391917107611276,0.0094605036334442,0.9861830949627616,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.8922,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000065421,2026-01-26 11:11:00,C0047405,D0050361,B0056205,148.62,MOBILE,TRANSFER,VN,VN,2270,Mass,17.72,50.63,13,D,0.29,579,89.6,VN,0,0,7546,18.1,VN,1,0,0,1,8.62,0,0,1,377.21,20.6,0,0,0,0,0,0,2.9353,0,0,1,0,0,0,0,0,0,NONE,26,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4790616178269262,0.0137645586066192,0.7706729300107252,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.432,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000009867,2026-01-04 13:21:00,C0048105,D0017448,B0087441,287.11,MOBILE,GROCERY,TH,TH,1939,Mass,3.93,86.02,12,A,0.1,580,92.06,MY,0,0,3185,13.14,VN,1,0,0,0,3.79,1,2,2,544.47,57.96,0,0,0,0,0,1,3.3377,0,0,1,0,0,0,0,0,0,NONE,4,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3076594869595674,0.0063817279924965,0.1616505988723584,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,1.2826,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000120134,2026-01-20 11:45:00,C0019132,D0059380,B0066553,12.95,WEB,TRANSFER,VN,VN,345,Mass,8.3,39.11,13,C,0.22,392,79.44,TH,0,0,270,7.59,MY,0,0,0,1,1.55,0,8,12,28.5,38.36,0,0,0,0,0,1,0.331,0,0,0,0,0,0,0,0,0,NONE,20,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2394749583424991,0.0044273344205337,0.648184209422578,observable_controls_v1,1,0,1,0,FRD-030,RC_HIGH_VELOCITY,HOLD,3,HIGH,STEP_UP,RC_STEP_UP_RISK,RC_STEP_UP_RISK;RC_HIGH_VELOCITY,0.0401,Low-Medium,LOW,48,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000158629,2026-01-11 17:54:00,C0030593,D0035669,B0001049,218.61,MOBILE,ELECTRONICS,TH,TH,617,Affluent,5.87,88.63,15,A,0.1,323,84.46,VN,0,0,1828,3.38,PH,1,0,0,0,2.42,1,2,2,339.17,85.65,0,0,0,1,0,1,2.4666,0,0,0,0,0,0,0,0,0,NONE,11,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.5523991972354063,0.0187455813402663,0.0599890950706124,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.8686,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000128756,2026-01-06 11:15:00,C0042638,D0018580,B0049141,85.06,MOBILE,UTILITIES,VN,VN,403,Mass,8.16,27.47,12,C,0.22,187,67.79,VN,0,0,960,27.7,PH,1,0,0,0,1.71,2,2,3,299.24,83.19,0,0,0,0,0,0,3.0966,0,0,0,1,0,0,0,0,0,NONE,6,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.1899768429389179,0.0032368831566532,0.3669808324894995,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1927,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000036086,2026-01-10 13:01:00,C0042123,D0033335,B0032640,273.68,MOBILE,UTILITIES,SG,SG,1062,Affluent,27.53,75.26,12,C,0.22,44,91.08,PH,0,0,1692,5.3,VN,1,0,0,0,3.82,2,0,3,976.43,138.39,0,0,0,0,0,1,3.6364,0,0,1,0,0,0,0,0,0,NONE,10,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4623198087388027,0.0128241875519823,0.168529092793759,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,2.4568,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000103180,2026-01-12 18:39:00,C0010618,D0050344,B0036192,944.87,MOBILE,TRANSFER,VN,VN,423,SME,10.0,205.0,16,C,0.22,466,93.92,ID,0,0,2064,11.08,PH,1,0,0,1,5.62,2,0,1,3069.45,19.77,0,0,0,0,0,1,4.6091,0,0,0,0,0,0,0,0,0,NONE,12,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2805253890262697,0.0055551024250227,0.3162609273983355,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,3.6742,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000064925,2026-01-06 14:59:00,C0007292,D0013987,B0015557,15.85,WEB,CRYPTO,VN,VN,1073,Affluent,21.06,12.79,16,D,0.29,296,83.68,ID,0,0,1389,8.34,VN,0,0,0,0,21.62,0,3,5,112.43,52.26,0,0,0,1,1,1,1.2396,1,0,0,0,0,0,0,0,0,NONE,6,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.4675455562429385,0.0131111023945701,0.6021018951808601,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1455,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000046316,2026-01-01 11:54:00,C0006677,D0003133,B0018134,31.31,MOBILE,UTILITIES,VN,VN,1186,Digital_Native,21.01,36.93,15,A,0.1,1429,84.71,PH,0,0,4986,8.24,VN,1,0,0,0,13.35,1,1,1,77.9,62.85,0,0,1,0,0,1,0.8478,0,0,0,0,0,0,0,0,0,NONE,1,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3124051061928671,0.00653361832799,0.4421169943138582,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.1432,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000164181,2026-01-25 22:49:00,C0012985,D0007895,B0056452,37.2,WEB,TRANSFER,PH,PH,2067,Mass,11.69,54.74,16,A,0.1,393,76.99,VN,0,0,951,34.67,MY,0,0,0,1,10.59,2,0,0,167.76,87.56,0,0,0,0,0,1,0.6796,0,0,0,0,0,0,0,0,0,NONE,25,validation,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.0839908080339679,0.0011905818897668,0.3499164155137599,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.031,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000025439,2026-01-05 14:14:00,C0010948,D0033383,B0006193,62.66,MOBILE,GROCERY,VN,VN,799,Mass,8.38,59.48,11,B,0.16,406,85.54,SG,0,0,2335,12.46,ID,1,0,0,0,13.69,0,0,1,190.14,428.7,0,0,0,0,0,1,1.0535,0,1,0,0,0,0,0,0,0,NONE,5,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2810401437261993,0.0055701494603688,0.302929351636039,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.2443,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000085643,2026-01-15 05:55:00,C0040811,D0006214,B0010878,14.51,WEB,TRANSFER,VN,SG,1840,Affluent,11.9,19.08,13,B,0.16,487,78.92,MY,0,0,1826,26.55,SG,0,0,0,1,4.6,1,2,5,38.42,60.38,1,0,0,0,1,1,0.7606,0,0,0,0,0,0,0,0,0,NONE,15,train,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.2172453471822578,0.0038715232346553,0.7474430337273887,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.0393,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
T000046083,2026-01-28 04:59:00,C0035304,D0054438,B0008912,95.56,MOBILE,TRANSFER,VN,VN,136,Digital_Native,17.32,33.36,9,D,0.29,204,73.95,PH,0,0,5780,9.05,VN,1,0,0,1,9.93,2,0,1,159.14,30.26,1,0,1,0,0,1,2.8647,0,0,0,0,1,0,0,0,0,NONE,28,test,Synthetic,Derived,"Synthetic model, anomaly and deterministic rules",Controls-testing decisions only; no live payment action,0.3364425936519848,0.0073391841000448,0.9377100846629958,observable_controls_v1,0,0,0,0,,,ALLOW,8,NONE,ALLOW,RC_LOW_RISK,RC_LOW_RISK,0.4909,Low,NONE,0,Documented case override permitted,P5-HYBRID-1.0,0.0351682882799723,0.1200564421372306,0.1241920447336838,0.9950960772212802
